h_entity,t_entity,relation
9018,3595,0
30595,23648,0
1657,26850,0
19272,3902,0
24555,25407,0
12659,5253,0
28167,15226,0
324,14853,0
10581,1161,0
22078,25676,0
10170,21033,0
17215,30108,0
1926,9334,0
26943,12162,0
11067,12962,0
9340,15695,0
8917,1024,0
19401,4700,0
22573,24025,0
14678,9934,0
21630,19590,0
23409,27151,0
5818,12876,0
17136,7251,0
12952,252,0
1189,10760,0
10979,28388,0
3171,27145,0
6040,7238,0
8603,14792,0
4737,8630,0
12539,15050,0
11187,27376,0
18415,13930,0
5018,25740,0
8734,25777,0
8979,12946,0
11251,17934,0
29483,26656,0
9065,12483,0
11078,8854,0
26742,13999,0
14019,21902,0
26259,14774,0
2477,1082,0
2926,26709,0
4836,19833,0
12488,23588,0
23782,11782,0
18912,22619,0
28781,10936,0
24692,1123,0
11725,28817,0
15484,21568,0
12365,18210,0
7670,1322,0
4345,23484,0
8826,4802,0
30521,26422,0
18886,15184,0
29984,28171,0
21188,11178,0
26836,5717,0
27963,21542,0
5076,4883,0
20172,23143,0
367,4306,0
9788,13711,0
16823,26868,0
15568,21356,0
4075,28957,0
20436,24201,0
23902,24835,0
13491,2576,0
8999,17718,0
27570,13532,0
14028,13954,0
8856,8326,0
26432,6535,0
25739,29420,0
11578,7303,0
30014,15028,0
2961,5428,0
8043,22856,0
1627,18854,0
10593,14526,0
18282,28792,0
8066,15620,0
14641,8185,0
20763,24402,0
22052,14637,0
6474,5577,0
7222,8839,0
10931,22169,0
12559,18201,0
15112,8220,0
15012,14465,0
21374,7732,0
20895,12368,0
9776,24436,0
23572,3773,0
5576,29558,0
6575,26164,0
6467,23590,0
26695,15500,0
28163,1762,0
6768,14481,0
4946,29033,0
13622,25997,0
28182,18766,0
6820,9644,0
1832,2052,0
23673,7542,0
25917,16533,0
10687,3918,0
17652,11943,0
1864,3189,0
27886,8420,0
18851,9606,0
14450,28873,0
17371,22515,0
12667,457,0
18756,21829,0
27434,9888,0
2022,16094,0
9862,28764,0
30082,11059,0
25380,20295,0
26907,12717,0
10857,27276,0
9962,9607,0
18289,29713,0
6725,17499,0
1791,27874,0
16200,25113,0
27620,18801,0
19202,24740,0
9836,19708,0
721,17350,0
7111,10459,0
17505,24351,0
26506,27285,0
14181,2965,0
6986,14400,0
8292,28750,0
17002,15420,0
8025,26464,0
29776,29342,0
15798,18700,0
12450,8723,0
6243,25338,0
23430,7120,0
7008,18141,0
8717,9053,0
21435,1776,0
1261,12675,0
9509,29455,0
5691,5977,0
24974,23605,0
2824,21819,0
19287,2099,0
918,10990,0
13795,18360,0
3437,16222,0
13547,20955,0
17849,19995,0
28558,25611,0
20991,2676,0
20028,23833,0
558,3661,0
26989,4120,0
15202,28019,0
4786,23037,0
25959,10674,0
26694,7844,0
1571,11570,0
23298,23565,0
9586,4340,0
10975,24091,0
28111,8218,0
1818,21489,0
7690,22341,0
3875,21160,0
11818,28166,0
10882,25225,0
6115,9647,0
5625,21615,0
5307,28166,0
10554,7885,0
27689,13393,0
26998,15846,0
6070,17689,0
2535,8396,0
10616,18111,0
9233,8714,0
2766,22489,0
18430,22635,0
30054,23718,0
18733,7357,0
13924,20822,0
23239,21854,0
2845,11922,0
22897,22790,0
20641,22959,0
27874,15042,0
7554,16863,0
24492,11501,0
20231,27042,0
26723,20993,0
10978,15902,0
2670,28341,0
6527,6839,0
1624,15461,0
25315,28072,0
29843,20346,0
2148,18751,0
3049,12978,0
23290,10847,0
809,5194,0
18266,3337,0
6525,27976,0
12695,21719,0
17874,23759,0
4750,17331,0
29021,27354,0
19420,7564,0
27916,3411,0
24210,12724,0
21815,27868,0
21461,6319,0
26201,3124,0
22651,17782,0
11763,19599,0
6851,19324,0
23725,12885,0
2358,14496,0
12783,22707,0
26025,18643,0
25582,10204,0
18678,30604,0
18255,13167,0
18544,15032,0
27350,492,0
3929,30615,0
15086,8719,0
23198,21526,0
2473,21416,0
3282,22972,0
16187,10734,0
17296,13932,0
7734,24334,0
11725,17955,0
23590,21555,0
28299,16752,0
8689,10974,0
11457,5550,0
25192,12542,0
12442,7054,0
15663,20214,0
27010,21666,0
13089,4108,0
24573,14322,0
2887,9040,0
2708,23303,0
15182,1220,0
25609,18344,0
4294,19103,0
22972,26929,0
6589,6540,0
23817,8582,0
11673,15292,0
30128,1783,0
5725,4693,0
4522,16853,0
5021,15861,0
20124,10232,0
16040,25866,0
6593,27953,0
18201,28386,0
24317,6520,0
19070,1197,0
4181,8406,0
21180,8950,0
29847,21639,0
28021,8893,0
24753,15907,0
20970,17035,0
22352,9634,0
10011,3020,0
5510,2932,0
9005,2149,0
2831,3225,0
12191,660,0
20353,23833,0
26826,28827,0
4565,7091,0
16946,11153,0
9511,1788,0
18641,29180,0
13010,14257,0
18376,19416,0
14005,23155,0
2546,23315,0
19496,24446,0
27321,20205,0
8145,12359,0
1526,30154,0
3105,25898,0
27967,3535,0
26578,25821,0
14074,1723,0
14593,25460,0
19992,24626,0
1851,10920,0
10000,4675,0
28470,2143,0
11466,30328,0
3178,21419,0
21075,7450,0
28670,10586,0
22582,13202,0
16465,18086,0
20554,20070,0
5549,8174,0
27098,27522,0
14886,20499,0
5649,1896,0
5478,11742,0
23808,24146,0
18607,15820,0
8316,22938,0
18076,19197,0
10946,6015,0
18845,11529,0
6161,18833,0
2337,6001,0
16538,25105,0
13280,993,0
5141,6916,0
25511,10669,0
28993,17379,0
14164,2613,0
14247,5190,0
24043,24620,0
14793,22653,0
21275,10668,0
24091,2144,0
23332,6842,0
10363,10496,0
21046,27560,0
18508,12613,0
11742,24913,0
25010,20661,0
3616,28926,0
19897,11336,0
18133,14330,0
9206,29785,0
3840,14083,0
17543,29780,0
29882,19335,0
20424,20782,0
4427,6085,0
19662,30215,0
21028,1517,0
4915,28270,0
21505,22163,0
25388,15325,0
8527,22823,0
20998,20539,0
29881,16035,0
7460,19222,0
7621,5356,0
5940,10482,0
7378,5661,0
29759,18513,0
22153,26832,0
11742,28403,0
18321,4358,0
9440,18983,0
14628,21968,0
11923,4291,0
25302,15815,0
28310,5822,0
7311,4616,0
13689,10248,0
14446,3059,0
4744,12022,0
17033,21145,0
3308,156,0
25769,10963,0
12439,6902,0
2557,22000,0
7638,6162,0
10804,14280,0
27520,28985,0
15609,29196,0
9756,19348,0
30549,9359,0
5321,15783,0
7829,6873,0
5978,23978,0
16262,822,0
23880,8347,0
24320,24744,0
677,15303,0
2270,16753,0
5530,8633,0
2907,8535,0
13524,19063,0
30106,7910,0
9385,21455,0
28578,6811,0
18105,12874,0
866,7075,0
25757,7898,0
15988,29466,0
8130,21984,0
22141,19321,0
16557,26950,0
27841,30557,0
19513,1351,0
10628,25515,0
27614,28181,0
18486,21143,0
6259,19347,0
13819,17591,0
9736,17046,0
24047,14250,0
156,14215,0
10557,27047,0
18338,29491,0
25895,3234,0
14927,25102,0
17672,27156,0
1236,14436,0
15891,3005,0
25197,26436,0
19210,24848,0
12621,29951,0
16542,15108,0
18989,9070,0
2538,26986,0
12733,12508,0
647,21446,0
28071,6472,0
23873,19663,0
7162,4917,0
19182,3930,0
17286,3411,0
26887,16938,0
22017,3962,0
20206,19178,0
18684,1016,0
17975,2266,0
15146,15866,0
201,21571,0
30359,19631,0
27845,19832,0
23936,3477,0
27436,21752,0
6234,9291,0
22893,13691,0
19574,16626,0
5794,24510,0
18094,25297,0
6606,4763,0
17342,7799,0
29487,3289,0
25330,27417,0
313,4667,0
24799,15397,0
8153,15277,0
25466,8106,0
13806,23259,0
2182,27050,0
10200,24377,0
11464,25482,0
1411,16053,0
17041,8042,0
10158,12039,0
22056,30470,0
28541,20853,0
20411,20092,0
18131,10314,0
21838,11759,0
23868,5228,0
20035,29896,0
29468,24537,0
30183,9604,0
2929,21062,0
22437,2840,0
27569,721,0
28871,24049,0
24561,3249,0
15978,16863,0
3544,2484,0
9574,29841,0
20003,526,0
15447,17465,0
30526,13572,0
12205,11882,0
6367,28045,0
15601,13481,0
12594,21614,0
28016,5809,0
15187,7509,0
8611,8978,0
2383,2586,0
1887,24561,0
18106,5918,0
30533,28424,0
13508,7246,0
29595,17280,0
24029,26357,0
26499,16089,0
17929,18029,0
4509,14538,0
326,1176,0
28240,1261,0
2346,11371,0
17901,15238,0
8530,1431,0
22722,8915,0
18474,10152,0
7469,28045,0
16455,9733,0
13202,20634,0
19482,10047,0
21196,21366,0
24252,13664,0
9366,29335,0
518,17738,0
9040,16696,0
18196,4487,0
29114,18411,0
10430,5085,0
6357,23533,0
6672,22174,0
29378,9887,0
12075,28982,0
8145,27325,0
12528,26110,0
20487,9415,0
976,22306,0
12048,19163,0
1485,18393,0
23100,23609,0
23616,3794,0
6747,10070,0
16836,19459,0
13445,4976,0
14493,6843,0
26540,12136,0
18387,16548,0
1287,16171,0
11044,9365,0
25298,11702,0
20838,18660,0
29543,12832,0
10017,4728,0
1209,24610,0
27104,4507,0
28911,24316,0
15559,18273,0
8899,21970,0
4071,28967,0
149,21553,0
26431,10775,0
28227,5207,0
14646,28734,0
2199,19550,0
8854,482,0
8773,2338,0
27063,8822,0
11751,20855,0
14940,28414,0
21083,4499,0
380,23620,0
8336,27596,0
8824,28143,0
5805,22665,0
24923,27037,0
4201,26427,0
5647,11427,0
3808,25799,0
23337,3943,0
15561,1179,0
29289,28308,0
9229,2229,0
26986,16996,0
11207,17212,0
21870,27339,0
29132,22515,0
15528,13420,0
12587,5698,0
18709,13279,0
6524,21137,0
25336,12713,0
5225,14701,0
15255,29231,0
28032,6980,0
28882,29528,0
9302,21774,0
18503,26516,0
11830,7984,0
14416,11268,0
27490,28599,0
23168,17053,0
29853,2783,0
8894,22770,0
24280,22386,0
2066,30339,0
28390,11279,0
1609,22957,0
11650,11852,0
11178,18343,0
673,6537,0
30253,10047,0
2432,17681,0
22980,30490,0
4143,16786,0
13772,6373,0
20212,5842,0
18181,16752,0
17548,15984,0
20905,30217,0
25853,4439,0
22996,17879,0
27108,8895,0
9038,4665,0
30373,18118,0
1596,19607,0
9838,10192,0
26000,9197,0
3140,21783,0
4656,24396,0
18643,9360,0
28294,12129,0
16056,22751,0
28975,28187,0
2257,16504,0
20766,12704,0
4205,12461,0
28790,28902,0
13710,4654,0
5067,28587,0
18211,28663,0
27117,1194,0
5502,20165,0
15616,3005,0
101,6200,0
14859,22477,0
18040,212,0
28419,20258,0
28471,840,0
14655,3983,0
16262,15993,0
12567,2191,0
27425,6086,0
18960,5797,0
21641,15756,0
6350,2345,0
19792,8418,0
9617,12418,0
5662,25676,0
8980,14329,0
4192,27445,0
21936,26807,0
25350,4885,0
24654,26275,0
17198,17973,0
14249,21966,0
25203,23111,0
11295,5665,0
8219,25267,0
5903,26308,0
8826,9000,0
13382,19890,0
6339,15793,0
1110,13994,0
21211,20384,0
21923,11826,0
7232,29621,0
30370,24623,0
19527,4048,0
10909,7361,0
17970,334,0
3204,13521,0
4960,4708,0
13224,10686,0
621,14021,0
23678,28469,0
16480,21352,0
6867,21281,0
18887,11380,0
26625,18068,0
27950,29199,0
8421,3208,0
3959,10657,0
5980,3654,0
28001,10295,0
15101,10887,0
8643,15556,0
17248,11381,0
17858,23429,0
12961,9224,0
25186,29267,0
1487,7308,0
1489,7951,0
22222,24199,0
18430,19980,0
12205,16349,0
10381,2658,0
2467,14818,0
29901,2294,0
8650,12638,0
28426,25347,0
18651,10794,0
21674,11746,0
8680,7932,0
14985,29876,0
10398,28320,0
3489,4501,0
12313,6504,0
12252,10966,0
30040,21197,0
1301,24492,0
1049,23337,0
29109,26637,0
5086,25014,0
2666,5586,0
25458,4599,0
28468,19029,0
14699,24958,0
27797,9166,0
3997,6742,0
19380,29661,0
21429,22965,0
11746,21085,0
26794,20893,0
17004,722,0
11536,23761,0
17940,12119,0
29476,28033,0
9749,24992,0
28436,24356,0
8270,2674,0
18165,28879,0
13845,1648,0
30335,8455,0
11950,22141,0
6962,26405,0
26360,9942,0
19456,14636,0
26827,11209,0
15757,26119,0
17220,22893,0
11963,18529,0
29394,11056,0
17602,25309,0
30075,8237,0
1256,30270,0
849,24501,0
18064,18653,0
278,20028,0
6780,14941,0
19274,12942,0
5660,17351,0
28975,25874,0
5444,26533,0
14224,7381,0
26115,21461,0
6857,13558,0
20189,64,0
25577,12833,0
607,5454,0
13146,21996,0
8736,2962,0
26613,27421,0
13837,25120,0
5700,782,0
16829,18227,0
23489,28656,0
1330,10955,0
20991,25366,0
2097,12619,0
3622,5555,0
12589,2706,0
21064,21655,0
24302,24407,0
13580,29664,0
19696,24522,0
10516,27676,0
8270,2490,0
9598,24364,0
27778,3912,0
24217,20292,0
5083,5762,0
1357,23142,0
11822,16086,0
13594,5924,0
11455,13591,0
11040,16781,0
12288,19805,0
10468,24296,0
5573,18981,0
12106,2014,0
18480,16527,0
23785,22213,0
5052,23951,0
29887,11765,0
26610,1977,0
6360,26388,0
27053,28178,0
26126,19862,0
30064,29890,0
2814,19439,0
19949,29605,0
19816,24653,0
19299,4013,0
1737,19147,0
14113,1475,0
10256,10640,0
12301,12135,0
10962,18871,0
12412,4569,0
25113,553,0
14569,23735,0
20370,14745,0
3523,3767,0
1752,25385,0
5140,2255,0
1840,17331,0
28253,173,0
11626,2376,0
242,28198,0
8045,24646,0
1468,8495,0
16372,4331,0
19069,140,0
11693,19730,0
717,9852,0
9434,10643,0
1368,21303,0
11835,2541,0
27764,4900,0
27461,8257,0
18840,21128,0
14573,6986,0
4883,26629,0
7970,13296,0
6952,1933,0
15156,8435,0
15960,22437,0
11954,2425,0
23504,3076,0
25130,24088,0
3056,24021,0
30512,29036,0
16348,4057,0
19624,1225,0
10180,23209,0
27338,21464,0
22870,21017,0
26461,25423,0
2762,23971,0
30539,13695,0
19504,10220,0
23591,23840,0
19389,15223,0
23847,20742,0
12867,11910,0
15800,8256,0
9870,2207,0
23770,3507,0
9349,7087,0
16137,2140,0
30013,22471,0
1875,20219,0
2230,27767,0
14843,29551,0
26859,8370,0
29864,3358,0
6675,23283,0
1283,19584,0
28333,25896,0
19894,12154,0
10579,21667,0
7890,19815,0
1275,21657,0
1829,28283,0
23025,1860,0
23117,23439,0
23728,9389,0
20237,22379,0
26556,12141,0
23895,17954,0
9351,6666,0
3127,23962,0
29549,12200,0
1755,15210,0
16403,21697,0
20228,5151,0
17449,11513,0
12155,151,0
16236,30518,0
28372,6522,0
8001,24577,0
24423,17809,0
18985,22464,0
23124,5,0
131,30408,0
25830,22919,0
29623,26852,0
17792,8429,0
12401,23648,0
13850,6645,0
13159,321,0
4609,7522,0
13118,4339,0
19412,25004,0
26316,4437,0
30001,29135,0
7980,4010,0
3643,8783,0
30616,9227,0
12401,7486,0
26770,26362,0
11567,8327,0
6983,6736,0
4785,14706,0
13126,29659,0
9451,6631,0
27683,7642,0
19648,1394,0
23367,15752,0
21728,15714,0
20138,17820,0
1304,29970,0
8703,5799,0
19200,10221,0
26483,20481,0
525,8007,0
21666,6816,0
29912,23876,0
1645,6856,0
181,9076,0
8455,12838,0
18925,14123,0
15463,9261,0
25583,7511,0
821,27540,0
28255,26261,0
28903,25950,0
23684,2856,0
29591,5497,0
10110,18487,0
20849,3277,0
6568,4922,0
30101,3420,0
16473,25025,0
1631,21330,0
2563,23107,0
4917,9376,0
1898,3167,0
16682,26643,0
27841,11020,0
5671,10512,0
7881,25414,0
20770,16324,0
16538,18943,0
16775,21466,0
30331,10623,0
11369,20333,0
23961,20889,0
10942,4045,0
21224,506,0
6364,21543,0
10582,22618,0
23851,29668,0
20699,18693,0
25290,18343,0
6271,25814,0
9023,25221,0
23481,25220,0
26339,24690,0
8931,8703,0
18821,18836,0
6449,2963,0
28877,5728,0
16604,20855,0
24005,3165,0
2989,17787,0
29923,29462,0
2479,20810,0
22286,2408,0
4480,4948,0
25476,20014,0
27435,3528,0
15593,12327,0
17547,10180,0
5580,14514,0
4886,11742,0
10597,8965,0
19081,14847,0
21148,20911,0
15214,28619,0
5867,897,0
12321,13799,0
16312,19872,0
4019,3870,0
20127,16808,0
15204,19615,0
27811,13873,0
2844,16912,0
24708,13906,0
28259,18583,0
2435,7273,0
25713,24000,0
24388,10070,0
27565,26949,0
14912,30481,0
18512,16026,0
30250,13365,0
26026,18433,0
22234,10680,0
28268,28868,0
18132,19221,0
18145,17971,0
2670,19826,0
26746,24670,0
7778,13263,0
11027,19500,0
14360,29768,0
27111,14654,0
27280,20258,0
19267,20570,0
26768,19173,0
20500,27106,0
16063,12059,0
84,28254,0
9427,28372,0
18247,2376,0
12083,11403,0
23010,11487,0
22258,11046,0
22260,27577,0
23462,28058,0
22588,8359,0
2157,30493,0
29009,15745,0
18648,16765,0
8156,14837,0
26200,23238,0
3683,20839,0
13748,7619,0
11922,5675,0
861,17125,0
4527,8526,0
26337,25009,0
18017,1798,0
15200,27453,0
10430,4830,0
21022,24711,0
1803,29476,0
15194,3275,0
8942,25851,0
25294,25902,0
20451,7909,0
2168,10450,0
4878,1587,0
10239,30132,0
12454,7665,0
68,4397,0
2942,25464,0
325,3481,0
14558,16242,0
951,28730,0
23854,26607,0
29152,13443,0
967,29056,0
10959,8105,0
3500,3635,0
1731,25139,0
24910,27802,0
15535,4423,0
5805,25544,0
11161,10134,0
23063,6309,0
29045,424,0
28542,18348,0
10719,20627,0
28509,30287,0
15412,26892,0
30488,23804,0
22021,10292,0
564,5299,0
10250,14874,0
20981,10055,0
4954,21744,0
10566,20600,0
14639,19333,0
769,27514,0
22799,9540,0
13173,22524,0
24309,25037,0
30145,12208,0
21080,1695,0
10008,19738,0
13428,19142,0
23579,17139,0
13962,11265,0
12855,27195,0
23229,23626,0
29251,19727,0
19223,22064,0
9470,9268,0
14065,27228,0
22676,9530,0
13258,19140,0
30631,13962,0
19939,2106,0
10832,992,0
30256,18907,0
3289,3938,0
8677,27415,0
4837,22592,0
27015,4785,0
9530,13661,0
10027,26745,0
9631,17332,0
27826,9746,0
14468,11824,0
2893,25206,0
5143,8477,0
21502,2951,0
271,20482,0
23124,30056,0
20311,18751,0
10980,25081,0
4103,15983,0
23636,21366,0
10755,350,0
22416,12441,0
13948,16479,0
9450,2223,0
27743,12569,0
5596,22103,0
8922,14540,0
17092,24242,0
18235,20660,0
24992,23723,0
19463,28069,0
3059,7682,0
26792,27360,0
12979,11635,0
25796,20156,0
24624,7819,0
7467,21185,0
12246,1822,0
26547,20954,0
22071,17323,0
10003,16757,0
27366,15056,0
15790,26564,0
11145,16333,0
8608,23342,0
3311,28327,0
13564,23162,0
3132,20223,0
1822,7487,0
719,14059,0
20903,29792,0
29567,21998,0
16979,26281,0
1584,14052,0
602,25960,0
12605,12439,0
15116,3978,0
21518,12181,0
9538,11322,0
16693,1744,0
16764,26113,0
16269,11689,0
2054,4161,0
26855,21289,0
29360,10329,0
19407,26401,0
25481,11427,0
20503,27423,0
29908,27790,0
23910,17416,0
21901,25929,0
8919,22131,0
3674,103,0
13653,29720,0
14282,21948,0
26334,19133,0
12147,6876,0
1694,26270,0
17834,23625,0
7123,523,0
8612,21358,0
24259,23549,0
6628,29809,0
2076,15517,0
27286,18666,0
4882,4499,0
15827,24670,0
16368,25464,0
17681,12943,0
30505,6527,0
21057,9210,0
22471,25119,0
15425,15886,0
19092,19308,0
22087,30054,0
11265,3151,0
12082,13659,0
544,27482,0
17846,6348,0
26793,14674,0
9477,4574,0
28735,16971,0
29488,28984,0
9724,16372,0
9851,13648,0
27683,22497,0
23285,29967,0
6015,10746,0
25527,18326,0
6352,13212,0
16563,29245,0
8986,22548,0
6486,14524,0
28965,2216,0
26286,16093,0
14730,14015,0
809,23789,0
12057,8317,0
4009,25936,0
19886,27746,0
24538,4822,0
8315,27131,0
8788,6251,0
29926,19812,0
30147,15540,0
12764,21042,0
13553,17645,0
6835,26260,0
15322,21455,0
19599,17034,0
20817,21879,0
4725,30558,0
14246,412,0
15590,8161,0
30556,25045,0
13163,23118,0
13619,334,0
17898,4395,0
5685,28668,0
1213,21823,0
16672,6482,0
17143,16633,0
23694,19888,0
29337,10240,0
20265,20936,0
12138,20242,0
15233,30500,0
18215,16814,0
19869,6025,0
23655,1268,0
15445,4608,0
480,10215,0
20407,27015,0
24381,30034,0
14021,14493,0
18896,19955,0
3916,26204,0
18574,5985,0
15618,14281,0
14844,20176,0
22595,25098,0
16340,20966,0
22265,7798,0
24604,18767,0
25697,22751,0
22995,16884,0
700,13820,0
17049,6781,0
7364,15683,0
8381,29023,0
27815,19657,0
27098,23598,0
23603,19136,0
2416,16320,0
22518,9044,0
27020,24643,0
2535,22242,0
8506,9257,0
27720,18096,0
15250,1970,0
10030,3647,0
2819,939,0
29387,19042,0
10503,14156,0
7200,17624,0
11747,27961,0
25451,25435,0
20482,17539,0
30190,4577,0
8005,20867,0
6748,24728,0
8479,22325,0
24359,22580,0
7196,7225,0
15108,3805,0
18258,15277,0
7788,641,0
2118,18995,0
21367,26209,0
23937,16650,0
13497,7006,0
16042,20045,0
5995,8720,0
3118,15840,0
25398,27729,0
14749,14436,0
23895,6283,0
1845,17425,0
30163,3426,0
1422,11224,0
20700,23202,0
7460,9576,0
19519,24903,0
28325,7697,0
21777,1201,0
3462,20142,0
21021,482,0
11366,4778,0
2616,27603,0
3432,12046,0
26523,15490,0
29313,6668,0
8522,4973,0
18756,30520,0
1560,3350,0
134,9130,0
26152,30012,0
14453,17520,0
15697,13525,0
19013,253,0
9255,20119,0
25825,5037,0
13613,3225,0
21048,22767,0
10020,138,0
17591,17375,0
1429,14627,0
11559,22121,0
2601,4253,0
26410,12366,0
13644,16718,0
16747,11946,0
16040,8034,0
14522,1413,0
24551,25277,0
2558,1306,0
5957,29786,0
5730,19235,0
26059,14389,0
4748,10240,0
8771,27807,0
9144,28822,0
30121,30416,0
6943,6634,0
6156,21210,0
8019,30460,0
9073,3959,0
4236,10303,0
12813,3642,0
2532,4785,0
23661,14863,0
19034,24163,0
14633,8710,0
19821,1932,0
12087,25931,0
30058,30537,0
28068,3440,0
8685,20737,0
14125,13367,0
27227,28660,0
15792,20967,0
13215,4546,0
15960,14018,0
22529,4816,0
25014,8144,0
7142,5188,0
27987,6237,0
5195,26180,0
8727,2296,0
14647,13143,0
30391,11782,0
18845,7673,0
20409,28062,0
5836,145,0
14653,2061,0
13048,4400,0
13084,3205,0
24892,8442,0
17262,14328,0
9926,6095,0
7252,11648,0
28511,3402,0
24408,29517,0
26654,2081,0
27332,26926,0
23502,3811,0
17889,8646,0
20450,16047,0
13822,29688,0
8770,24361,0
13543,15412,0
19261,2062,0
20286,25686,0
28413,27815,0
10004,29672,0
29806,17823,0
24737,3742,0
1125,24445,0
13539,12401,0
15093,23829,0
23210,27285,0
11349,29690,0
15040,19693,0
25543,6939,0
19498,10917,0
15598,21103,0
9760,10704,0
20650,22712,0
21759,20573,0
26700,22062,0
17137,3796,0
3180,24870,0
27930,3259,0
26807,13296,0
13906,10268,0
27484,22272,0
24496,1763,0
28701,18184,0
28978,17603,0
10328,14087,0
25986,20549,0
18066,28939,0
3674,744,0
28815,13443,0
27972,24197,0
30111,13964,0
8558,13687,0
13538,5035,0
11575,15033,0
26198,13688,0
5279,29851,0
15204,19132,0
11266,14913,0
616,3749,0
19292,15965,0
15222,9406,0
19522,20820,0
19974,21652,0
15122,29854,0
24735,2459,0
2278,17390,0
22858,24758,0
28255,5105,0
26227,16596,0
12614,20602,0
10762,5778,0
22825,428,0
4049,9962,0
3837,15737,0
26160,27521,0
12916,14641,0
27041,20484,0
17927,22211,0
14269,28816,0
21809,3298,0
3496,19994,0
14178,18920,0
25303,7305,0
28624,12999,0
28420,28215,0
14335,23808,0
8967,22706,0
2189,22498,0
6400,5130,0
23891,25034,0
22730,9174,0
1534,18153,0
7594,6581,0
18711,16598,0
20279,3274,0
5383,1799,0
25920,14649,0
10264,8739,0
20180,16357,0
11760,17853,0
9437,8178,0
10984,16965,0
5313,18697,0
6661,17797,0
23764,24000,0
14360,9335,0
845,8492,0
24961,1982,0
6703,14440,0
12449,14291,0
22013,6687,0
9689,28452,0
20131,22341,0
27893,11545,0
24402,6081,0
16061,2421,0
14766,19661,0
29047,6955,0
10750,13191,0
23238,24983,0
20052,253,0
25162,17430,0
21229,17040,0
26020,11503,0
28707,17933,0
23513,20079,0
19780,15441,0
25128,18011,0
4356,21517,0
8433,25330,0
28457,17747,0
29555,15864,0
6506,29759,0
12401,29043,0
12146,26866,0
211,4645,0
5393,11787,0
6320,11716,0
22215,1998,0
25896,14511,0
119,8866,0
18111,7311,0
11104,29254,0
18092,26853,0
13785,8968,0
8934,21370,0
6531,11392,0
4554,19327,0
21606,9865,0
18781,28578,0
17904,25984,0
4630,968,0
29221,1533,0
7907,10117,0
1386,16699,0
1748,12326,0
17426,22037,0
24866,20905,0
17161,11574,0
18002,24904,0
2104,16769,0
5068,24741,0
21172,23949,0
7761,6631,0
18201,12649,0
2268,24290,0
19161,12893,0
26205,10705,0
18033,16077,0
30615,14416,0
16810,19281,0
5252,30033,0
15633,20503,0
9617,15316,0
28901,15127,0
3964,27747,0
8420,15128,0
28171,29236,0
783,20653,0
7439,26984,0
23789,29560,0
4958,20045,0
22707,3301,0
20084,2792,0
18222,7575,0
14993,27906,0
28244,6201,0
7224,20932,0
17082,4680,0
25174,9726,0
2265,23031,0
15575,21711,0
26900,28861,0
1051,20803,0
24288,24888,0
12334,12082,0
5150,27776,0
12466,27923,0
27879,16408,0
25356,10429,0
7176,5956,0
11815,20882,0
25419,11884,0
10202,8468,0
738,25592,0
20010,12214,0
4120,27793,0
29317,4991,0
13851,23965,0
19429,16667,0
12839,21465,0
10169,9543,0
19430,12195,0
8740,11923,0
8542,11181,0
7726,17607,0
22730,24617,0
18273,4045,0
7151,23679,0
11684,18582,0
26861,28447,0
7996,23238,0
15526,15563,0
30386,21478,0
29796,365,0
11585,7805,0
17237,2916,0
20641,5528,0
20103,14558,0
2533,28597,0
19013,14814,0
12954,25301,0
5101,10512,0
1379,24545,0
25925,16399,0
25905,11863,0
7387,14550,0
229,13130,0
4239,11417,0
19814,26530,0
15960,14535,0
25466,28962,0
4334,7977,0
9458,5266,0
17121,26931,0
18404,20327,0
21362,9928,0
25634,7860,0
313,7236,0
3504,11375,0
25553,17352,0
4354,16559,0
13139,29037,0
6037,1680,0
27640,24059,0
25075,2847,0
23043,20120,0
20556,6138,0
24833,24233,0
26338,5736,0
24946,20705,0
12541,21285,0
24074,28345,0
19248,12910,0
21471,15959,0
28717,30325,0
16737,1782,0
570,5381,0
16797,7901,0
10614,5886,0
19025,26918,0
24975,14419,0
26923,4546,0
27569,25341,0
28411,7578,0
24551,6001,0
15047,23014,0
26703,4988,0
18385,10587,0
20522,24293,0
21833,22079,0
18397,5794,0
29717,12379,0
11046,30607,0
14285,21806,0
28969,7054,0
12032,25480,0
20535,7609,0
10745,12728,0
28855,6925,0
28775,18817,0
3081,24109,0
10509,15035,0
17997,4559,0
11761,6888,0
11641,17003,0
4708,2802,0
2859,18572,0
10666,8881,0
21210,22780,0
25550,25728,0
6690,20200,0
15666,10952,0
2712,13812,0
23658,3005,0
702,3468,0
15988,15930,0
12755,15204,0
19769,11158,0
16122,2634,0
29775,22562,0
4214,26115,0
7015,2176,0
24529,28992,0
4153,28676,0
49,8030,0
2631,4297,0
21414,10529,0
10908,15115,0
4776,6239,0
10862,9569,0
27904,16910,0
17685,14532,0
18139,25234,0
18382,15073,0
9133,19296,0
25604,21103,0
1458,7439,0
19522,6798,0
16275,19447,0
19422,1700,0
26858,11635,0
4212,12492,0
30020,16412,0
20935,24061,0
7180,25719,0
25403,19455,0
27727,8536,0
7186,7293,0
22978,12439,0
16859,10804,0
29325,6507,0
14232,1649,0
474,16898,0
16572,10909,0
12535,14220,0
22556,12402,0
26106,26575,0
18388,17555,0
13315,26633,0
9542,19531,0
688,9996,0
12143,3936,0
