h_entity,t_entity,relation
8197,1298,0
17984,1929,0
24703,3259,0
24232,1298,0
23815,1929,0
14033,1986,0
7386,2309,0
13971,3085,0
8157,1548,0
21109,2193,0
9488,3986,0
23923,2120,0
4998,2593,0
22322,1298,0
28910,832,0
17188,712,0
19524,501,0
25358,1929,0
20406,3220,0
5865,478,0
25930,3078,0
19189,2876,0
22172,1298,0
27372,1407,0
29039,2392,0
9101,2216,0
24288,3773,0
9043,1929,0
22911,1735,0
7237,3249,0
16143,2898,0
21586,3305,0
13242,548,0
21040,1929,0
4836,1919,0
17656,1140,0
26766,1298,0
13434,1020,0
19957,450,0
25440,2392,0
4693,167,0
22263,389,0
23691,3128,0
26568,617,0
8028,1298,0
28543,1929,0
27265,1298,0
13255,2167,0
23056,3423,0
13157,1929,0
15384,3388,0
4160,2388,0
24954,2488,0
8708,1929,0
16837,2120,0
9853,2648,0
29017,2483,0
15195,912,0
11323,1929,0
26457,1929,0
16747,1444,0
9351,912,0
16837,890,0
18206,1414,0
24907,912,0
10026,1298,0
8446,3135,0
6057,246,0
13554,557,0
26168,1548,0
27198,1483,0
14490,1929,0
21530,1031,0
9066,1600,0
20241,2387,0
18229,3930,0
13385,1128,0
24106,1929,0
12329,1298,0
28011,1919,0
4993,1298,0
8030,2216,0
9473,2538,0
24505,3177,0
15722,881,0
26118,1298,0
6265,2392,0
22842,3651,0
20940,1298,0
12663,1614,0
22650,226,0
5213,1919,0
5059,1929,0
13803,1929,0
15493,1453,0
12432,1929,0
18304,3590,0
7575,1929,0
12608,1298,0
23043,1298,0
24769,3651,0
14165,1614,0
7659,331,0
23016,2132,0
12352,3962,0
17486,4001,0
26329,1496,0
27734,1092,0
20095,1298,0
11620,3986,0
19816,2090,0
12120,3258,0
16671,4082,0
10415,3986,0
6958,3613,0
6300,3305,0
20446,1929,0
10133,2392,0
25478,1929,0
23914,2884,0
22511,1929,0
14908,2139,0
9827,2934,0
14383,3798,0
10478,3419,0
17004,720,0
15198,890,0
19597,774,0
8176,300,0
9877,3277,0
4159,1929,0
13083,1614,0
5883,2884,0
17192,57,0
9725,1986,0
4888,1,0
27186,1929,0
20188,1414,0
25425,1298,0
12848,758,0
13924,3078,0
20867,640,0
9323,2118,0
21645,2108,0
22621,1298,0
10685,117,0
26967,1929,0
25537,2120,0
14650,2504,0
11163,1298,0
5176,4001,0
16364,1929,0
4245,890,0
5742,1929,0
17412,3305,0
24802,1298,0
19941,499,0
12090,1123,0
26324,100,0
13667,3478,0
12763,912,0
14813,1298,0
21343,1298,0
27792,321,0
23207,1486,0
20258,3737,0
23983,3986,0
18601,2478,0
7677,1929,0
23152,1929,0
26389,1298,0
11913,1680,0
9878,2593,0
26028,1088,0
25852,3899,0
9888,1298,0
24011,3305,0
5145,3651,0
23812,1230,0
15952,251,0
18848,389,0
19973,1967,0
6723,1069,0
27172,4001,0
5012,1298,0
10109,1929,0
21847,912,0
10231,3341,0
15736,3947,0
13120,1680,0
10280,1683,0
27897,282,0
18106,3261,0
24550,3060,0
13624,3918,0
26247,1929,0
6865,1929,0
5560,2216,0
15766,1298,0
27800,1929,0
15293,1614,0
12573,499,0
28654,3070,0
5663,1298,0
21681,1929,0
15878,890,0
10684,1575,0
10370,1721,0
5993,1548,0
12443,890,0
11502,1371,0
16613,2040,0
12318,1929,0
27736,3986,0
20925,3611,0
28127,1306,0
6483,1929,0
17804,145,0
22353,1919,0
23383,1929,0
23681,2456,0
11622,1929,0
23245,2120,0
9192,3802,0
15974,3541,0
12086,2366,0
14224,726,0
15044,3019,0
27237,1257,0
24469,1929,0
21193,2478,0
21313,2354,0
21451,1929,0
20992,1265,0
16673,1378,0
10957,1298,0
15563,1298,0
4250,4014,0
23764,1929,0
8666,891,0
27634,1929,0
24229,111,0
28248,890,0
7022,2120,0
16835,1298,0
5623,3773,0
7441,2392,0
14484,2392,0
19034,1298,0
24852,2165,0
5601,2904,0
24430,2392,0
7304,1298,0
20194,14,0
29065,1112,0
5999,4092,0
12321,2821,0
22624,1298,0
19054,1298,0
21539,3341,0
21042,912,0
9346,1919,0
9745,1298,0
8228,1723,0
6449,1298,0
25820,2300,0
17352,2216,0
17750,1097,0
13794,509,0
11751,1298,0
19275,2572,0
26537,176,0
11591,1629,0
22073,912,0
5967,2302,0
24800,1020,0
25955,3899,0
10713,117,0
23618,1298,0
13611,2302,0
17866,1614,0
19558,3445,0
24296,1092,0
11450,2387,0
14684,3676,0
11563,1298,0
10156,570,0
13090,1929,0
20496,890,0
26526,1298,0
24248,3466,0
18153,1298,0
22513,1298,0
16035,1146,0
25006,237,0
26411,1929,0
14928,481,0
9166,890,0
16641,4019,0
26810,1298,0
22189,1298,0
15733,3853,0
21803,1298,0
28147,157,0
18885,2412,0
5601,2639,0
26439,3415,0
19119,3651,0
4555,3432,0
6336,1929,0
4394,523,0
4488,1243,0
27164,1986,0
24140,1929,0
11988,3305,0
28566,1929,0
5606,1929,0
8443,1929,0
17230,450,0
15256,91,0
5914,2478,0
13421,1298,0
10135,702,0
18149,1929,0
21455,1298,0
4223,1298,0
25170,2113,0
19478,938,0
24491,1298,0
6546,3899,0
23363,1929,0
23368,1298,0
28482,2543,0
23432,938,0
24280,1935,0
27591,3986,0
18904,1614,0
16735,1298,0
28941,1929,0
11752,1929,0
8005,2593,0
25565,4001,0
12064,725,0
25235,504,0
7241,2462,0
21307,1298,0
16291,1298,0
23205,1929,0
10453,1298,0
25023,1350,0
18173,1298,0
13501,1929,0
17811,1902,0
18671,973,0
11571,1929,0
26390,1298,0
16783,2387,0
6673,1929,0
23622,1298,0
15828,1473,0
20499,3986,0
17397,3099,0
4917,1929,0
25105,3078,0
6621,378,0
9104,3341,0
16401,1298,0
4919,1929,0
23907,676,0
16216,1298,0
27517,1298,0
12767,3521,0
11760,3899,0
14936,1298,0
10009,3060,0
16714,1866,0
15452,4001,0
24385,1929,0
25957,1298,0
18389,4034,0
24100,3651,0
6937,3159,0
13957,2101,0
20831,1640,0
28660,4001,0
15978,2041,0
26694,2648,0
27878,1935,0
23816,2732,0
17770,1929,0
11388,210,0
24057,2786,0
28976,2376,0
24484,3099,0
17633,1789,0
28180,1954,0
23323,2455,0
14790,2387,0
17873,2392,0
23923,890,0
5318,2392,0
17885,1929,0
19860,1929,0
11149,3114,0
21973,3899,0
20939,1929,0
22361,2392,0
15272,2898,0
27819,1929,0
22978,3899,0
7118,120,0
28330,3899,0
14962,2529,0
19477,2478,0
29040,1929,0
14896,1825,0
26906,1414,0
14576,1298,0
22088,1929,0
25435,2289,0
10637,1211,0
20699,1238,0
27287,1680,0
27184,890,0
19057,3078,0
20490,473,0
4609,2120,0
17543,3616,0
28805,3469,0
20845,2120,0
8879,450,0
16793,2462,0
26711,2920,0
17068,1929,0
12172,1298,0
25426,2571,0
8933,1929,0
5903,1453,0
17301,3519,0
21434,558,0
25935,1614,0
25058,765,0
18697,487,0
22354,890,0
13258,1298,0
13935,1574,0
22501,1298,0
25593,765,0
25532,760,0
25248,2387,0
6287,1929,0
5856,960,0
15165,1298,0
14504,3305,0
16470,271,0
19179,3919,0
8878,2478,0
12568,912,0
12466,938,0
5415,540,0
15712,336,0
20208,3152,0
26431,314,0
23130,270,0
22845,2028,0
9979,2951,0
19426,1929,0
20035,3341,0
18436,3440,0
5418,2656,0
9765,1298,0
11144,1259,0
24943,4006,0
15464,1929,0
27707,4001,0
24943,1867,0
28796,1929,0
19118,2648,0
19182,3305,0
11919,3527,0
8656,1929,0
24611,1777,0
27266,1298,0
8755,1298,0
18102,1362,0
19185,3899,0
16774,2571,0
18379,1898,0
26404,1079,0
14803,673,0
20425,1557,0
6386,890,0
11654,3255,0
24099,1929,0
19138,3853,0
21297,2216,0
27065,1929,0
16390,1614,0
10558,130,0
26416,1929,0
12939,2819,0
21235,2773,0
10301,973,0
14043,2093,0
12783,1929,0
23905,1002,0
21841,765,0
19923,1298,0
23535,2113,0
15213,2099,0
16570,3341,0
28891,652,0
19162,117,0
24486,891,0
22606,3390,0
15912,2467,0
13345,3994,0
6280,1929,0
28987,1929,0
6499,1929,0
28269,1155,0
6411,800,0
5001,1215,0
5313,4001,0
7663,1298,0
24384,1668,0
15901,3926,0
21623,3899,0
11825,1298,0
7127,1861,0
18314,621,0
10062,3580,0
28571,3154,0
11747,1298,0
8017,1929,0
4923,890,0
19690,1298,0
5378,1783,0
25755,365,0
6316,722,0
16393,463,0
10278,1929,0
16723,976,0
19924,1929,0
27914,287,0
24149,1298,0
13161,1929,0
20696,3614,0
18894,3099,0
26428,2802,0
10078,3605,0
21105,1298,0
19760,2601,0
13278,3986,0
7159,1929,0
19764,1929,0
18825,2286,0
19149,1929,0
27169,71,0
12785,1298,0
13306,1298,0
25987,1929,0
17495,3899,0
27208,1298,0
26902,2693,0
27040,4026,0
10564,2788,0
4935,922,0
19367,2207,0
19910,2663,0
27707,2412,0
14405,2593,0
21514,1929,0
9712,1298,0
21142,3325,0
9381,1929,0
14330,1298,0
5425,2392,0
27061,2789,0
24157,1929,0
24958,3024,0
21131,117,0
25372,3651,0
5892,1008,0
13438,3899,0
12693,1703,0
8911,1123,0
16055,1298,0
14835,1843,0
11327,2346,0
17836,3159,0
15061,1097,0
28879,722,0
21067,3142,0
29063,1929,0
16615,2571,0
13015,1041,0
15596,1935,0
21668,2713,0
14422,1298,0
20591,3420,0
22827,3065,0
10047,3322,0
25745,890,0
27203,1815,0
8293,2651,0
27257,1106,0
20054,890,0
24155,886,0
21851,4001,0
24220,2120,0
27249,3415,0
8476,3054,0
25490,1298,0
24272,2992,0
26815,3756,0
26747,2242,0
9254,2773,0
12911,1929,0
16164,4001,0
9863,1298,0
15383,2193,0
6085,1929,0
21677,1929,0
4251,251,0
9723,126,0
19866,548,0
13980,1919,0
4807,2113,0
12177,403,0
9847,3986,0
5678,259,0
18965,264,0
7214,938,0
7634,548,0
20486,1298,0
23929,890,0
27467,1929,0
4882,2502,0
5448,1929,0
26054,3341,0
15781,1866,0
16101,2392,0
26454,293,0
19105,1929,0
6998,2995,0
9915,1929,0
20333,1929,0
11295,2734,0
7902,1298,0
9666,3899,0
24580,1929,0
26566,2392,0
25697,2380,0
5164,3458,0
12189,1298,0
22665,1251,0
24427,2651,0
18088,847,0
11954,121,0
13942,1929,0
27240,1929,0
15939,2210,0
19824,716,0
20607,3330,0
13377,3315,0
24039,2392,0
6804,1298,0
25178,2120,0
15804,959,0
11818,2171,0
8667,2500,0
18892,3936,0
24110,1929,0
18254,1298,0
16099,1929,0
7727,2478,0
26724,3154,0
9686,3846,0
28775,3341,0
23739,3341,0
9020,3427,0
7015,673,0
18694,1298,0
23975,1929,0
11202,1614,0
25104,1988,0
21791,1607,0
23061,1298,0
16277,1298,0
7706,627,0
13630,1614,0
19842,1929,0
8036,1314,0
16247,890,0
23144,1298,0
5608,1929,0
11181,1298,0
25687,3181,0
9867,1680,0
19059,3351,0
18223,1298,0
24168,2119,0
21638,1123,0
8588,1668,0
10129,3341,0
21408,327,0
5119,1298,0
26576,1929,0
12870,1929,0
23906,2223,0
9837,3547,0
6327,1298,0
29009,1298,0
14175,1298,0
17441,1929,0
20950,3507,0
18751,2713,0
17699,1329,0
17515,1935,0
7594,3341,0
10844,1453,0
11754,1298,0
24258,1680,0
22361,2120,0
27893,742,0
22943,2392,0
19836,2775,0
11785,1929,0
23463,3984,0
17133,2938,0
18718,1355,0
27871,1298,0
14933,3015,0
13775,2506,0
22175,2862,0
5551,1298,0
4558,3899,0
15526,555,0
28251,3176,0
9696,3079,0
23122,890,0
18122,890,0
7609,2120,0
19806,2392,0
12238,1298,0
6213,2915,0
9883,408,0
11629,1929,0
24133,1298,0
26124,3284,0
9823,1298,0
26763,1298,0
26631,890,0
6210,1929,0
23768,1257,0
4809,499,0
8909,3218,0
14624,2947,0
26844,1298,0
15991,1929,0
13569,3097,0
18497,1298,0
21972,1298,0
25904,3248,0
24289,959,0
20352,938,0
24456,3099,0
4698,1257,0
7527,2215,0
9082,1298,0
4532,3651,0
19564,1028,0
5073,2392,0
19778,1250,0
25814,2713,0
9216,2392,0
7928,1919,0
28508,3233,0
20302,2120,0
10985,1348,0
24670,2392,0
17525,2071,0
19782,1919,0
20672,996,0
27349,3864,0
28035,1680,0
23305,1298,0
21307,1929,0
22389,2600,0
9689,2388,0
28998,1929,0
17135,2759,0
17215,1433,0
12661,2171,0
17325,1990,0
7044,1298,0
18951,2392,0
9289,1929,0
19918,1298,0
15188,1929,0
14685,389,0
24035,1298,0
28812,1929,0
15214,2991,0
27826,1929,0
7048,1298,0
26309,2296,0
22184,2228,0
19569,1929,0
24347,1298,0
29034,1929,0
26587,938,0
22962,1929,0
6046,3786,0
19543,1929,0
5354,389,0
15634,1123,0
10693,3835,0
16364,1298,0
25361,1929,0
11065,637,0
23207,888,0
12965,1298,0
25233,2171,0
4238,2889,0
23307,2455,0
11975,3815,0
19165,1298,0
10749,2741,0
10055,1929,0
27517,1929,0
11854,1298,0
10178,3150,0
4433,1298,0
26433,3632,0
13467,3651,0
17270,4031,0
12393,3266,0
27251,1298,0
16157,1123,0
4222,3696,0
17788,2392,0
16759,832,0
17316,1298,0
13374,1614,0
5302,1599,0
28126,1655,0
24404,1298,0
4717,3341,0
21831,4001,0
9234,1041,0
28932,3651,0
26814,1298,0
19375,544,0
6616,1298,0
28629,3132,0
17962,4022,0
22740,1919,0
6365,1929,0
15497,1929,0
22659,912,0
10905,2884,0
23129,1407,0
23598,1929,0
9113,1123,0
22141,938,0
20812,2167,0
15518,1929,0
11765,1929,0
21367,1373,0
26325,938,0
25348,3185,0
11073,1298,0
17797,264,0
6682,2478,0
26838,282,0
4537,2120,0
8600,1298,0
29033,3106,0
9367,912,0
16317,2387,0
19971,2772,0
18672,1248,0
14287,1614,0
15870,336,0
26986,3322,0
7098,44,0
12744,1929,0
16938,2604,0
24836,3249,0
6431,1929,0
24227,1929,0
8089,526,0
24406,1929,0
11875,1298,0
26703,1929,0
23281,1929,0
12008,259,0
22615,389,0
20716,1298,0
27231,14,0
12872,813,0
13896,1123,0
29007,2392,0
18107,434,0
11905,1929,0
16192,1929,0
8656,1298,0
17732,1929,0
20782,1298,0
8069,1298,0
28628,4001,0
13446,2478,0
24532,3929,0
22858,2456,0
18372,3325,0
19828,3899,0
12546,264,0
25316,1929,0
18339,1298,0
26705,1929,0
20882,1574,0
7793,1929,0
16313,1929,0
12153,1298,0
9644,1929,0
12861,1298,0
19828,2478,0
16845,3833,0
18833,117,0
9275,3625,0
8372,1929,0
28576,1094,0
8236,1855,0
6215,1929,0
25242,1043,0
14312,2387,0
19904,3341,0
4179,1298,0
10938,1106,0
24942,2318,0
13179,1315,0
5545,1298,0
5630,2713,0
14000,2120,0
19087,1935,0
24669,3520,0
13089,2630,0
9538,3572,0
23579,1929,0
12884,1929,0
15951,1929,0
19514,973,0
27333,1298,0
26761,1929,0
22227,1298,0
6124,1929,0
6319,3159,0
11932,1298,0
28730,1857,0
16846,1298,0
17952,1123,0
10931,2392,0
25089,389,0
17902,1929,0
11157,938,0
10036,2392,0
8307,1123,0
5597,2669,0
5488,1929,0
22558,1298,0
12271,3204,0
10329,3899,0
19342,1298,0
14074,1343,0
10218,1521,0
12574,3176,0
17908,1702,0
5410,1614,0
24656,3899,0
15998,1929,0
7316,1929,0
5816,1298,0
18577,336,0
22509,1680,0
7601,1298,0
23085,2571,0
20894,3920,0
22775,2392,0
25245,2484,0
12960,3174,0
7744,2216,0
24139,1831,0
26541,752,0
9739,1298,0
16871,1298,0
22797,259,0
7771,1298,0
21364,1298,0
22210,210,0
15344,1298,0
20229,998,0
23480,1935,0
12598,3650,0
22158,676,0
16247,2120,0
5393,7,0
5505,2478,0
11270,1008,0
28562,1192,0
16233,1298,0
11186,1556,0
27676,1298,0
19178,2023,0
24723,2541,0
8542,2475,0
24754,3713,0
21827,3631,0
18340,1250,0
14098,3341,0
11601,1298,0
16195,1298,0
22372,2120,0
25954,3899,0
11993,1929,0
4467,1929,0
16268,1298,0
26033,3121,0
24731,2216,0
13939,1750,0
17876,2345,0
25000,1298,0
27625,2112,0
12734,389,0
20756,4009,0
9791,3314,0
27559,2854,0
10940,1265,0
7625,610,0
8476,2775,0
27282,1929,0
14398,708,0
22051,912,0
11125,1929,0
17621,1427,0
28485,3593,0
8054,1205,0
27673,1123,0
28636,1680,0
23393,2286,0
21598,1929,0
5891,1298,0
25698,1298,0
8958,2759,0
24089,1929,0
7160,1298,0
22743,336,0
23772,3202,0
15130,2248,0
12618,624,0
6812,2464,0
4384,2358,0
26846,88,0
27757,3060,0
28256,1563,0
17414,1298,0
26907,1298,0
24012,100,0
20012,1298,0
17422,1298,0
25524,1935,0
17428,1298,0
8506,184,0
19270,811,0
27322,3986,0
15474,1298,0
23646,1261,0
15455,1929,0
13946,3341,0
10372,3767,0
25594,1298,0
29019,1045,0
27670,1929,0
7939,102,0
28326,3899,0
24824,3218,0
27316,457,0
12655,1929,0
28336,1632,0
11981,1929,0
16027,450,0
23608,536,0
25661,3886,0
21334,1904,0
12672,1298,0
13253,2071,0
20981,3929,0
16443,1929,0
5575,890,0
16899,3580,0
18522,3787,0
9880,1929,0
7296,3694,0
23309,1298,0
18838,1012,0
28116,3224,0
5726,3080,0
12256,1929,0
20817,1668,0
22047,1929,0
19323,832,0
16794,1929,0
6296,1298,0
27286,4035,0
24911,3341,0
13965,3899,0
19445,4001,0
5269,1298,0
6695,832,0
22254,4001,0
24759,1929,0
17214,1298,0
26137,452,0
20228,2500,0
23802,912,0
9893,1110,0
10854,2478,0
8502,1298,0
14205,1298,0
5325,251,0
5482,1298,0
19283,1929,0
5523,1298,0
7046,2120,0
21534,1935,0
18499,1929,0
21576,2120,0
24180,1929,0
24191,1298,0
27348,3817,0
11996,1298,0
7836,2387,0
12100,1729,0
10418,640,0
10302,1298,0
4625,1087,0
17854,2574,0
17344,1867,0
29028,938,0
23245,890,0
11676,494,0
8209,1298,0
16707,4042,0
21085,1929,0
8491,1298,0
5112,1298,0
17958,3899,0
18349,3218,0
7521,2600,0
11549,2387,0
11939,3899,0
12539,943,0
28111,1656,0
13368,2648,0
10160,1650,0
16742,450,0
16951,4001,0
17156,2392,0
16220,400,0
7802,1859,0
26547,457,0
11180,4088,0
5070,1830,0
28366,1298,0
19904,2882,0
11922,3651,0
6335,2103,0
14622,1929,0
25384,1929,0
9940,2448,0
8386,3034,0
20977,809,0
22038,1929,0
27221,523,0
14297,3131,0
7375,2813,0
23179,1298,0
12786,912,0
21810,264,0
14878,2388,0
14911,2841,0
19174,4001,0
16674,1298,0
8351,1328,0
19726,3457,0
23398,1252,0
22484,1935,0
20154,3315,0
22837,274,0
20105,1298,0
5219,14,0
12098,3327,0
23443,128,0
16194,1929,0
12487,1250,0
12974,1929,0
10772,1298,0
19802,1935,0
24396,640,0
4898,1123,0
13275,1929,0
15808,1929,0
28489,2483,0
4430,1912,0
19265,1929,0
16777,1298,0
13780,1298,0
19895,992,0
22585,3660,0
13149,1011,0
4440,1929,0
20153,1929,0
19967,3929,0
13230,1680,0
18388,1929,0
13966,544,0
9194,1929,0
12561,2120,0
10854,2933,0
17971,3305,0
28628,1614,0
19845,1298,0
7894,3597,0
19831,1298,0
27736,1298,0
12465,792,0
11806,2541,0
7063,1929,0
10985,14,0
25695,1648,0
16909,1929,0
16049,890,0
4589,1092,0
25348,3433,0
22806,1298,0
13521,3341,0
19260,3305,0
15443,2759,0
21339,1929,0
21383,1929,0
5827,912,0
18683,2593,0
24991,102,0
24285,1926,0
27568,1299,0
22822,826,0
13616,1518,0
14351,912,0
7382,938,0
11984,3341,0
10662,1929,0
12265,2238,0
5853,523,0
26316,1298,0
27577,829,0
11967,2858,0
6438,2648,0
26482,1606,0
28291,669,0
8189,1298,0
7553,3651,0
23885,1298,0
22517,251,0
18022,2285,0
17887,1912,0
7782,2216,0
28113,418,0
8910,1929,0
6866,2457,0
28686,1929,0
25167,3493,0
26234,1298,0
11161,828,0
10265,1298,0
15902,2242,0
13388,2853,0
11220,14,0
15576,3570,0
18004,1929,0
15620,1083,0
8176,3239,0
18771,1929,0
7222,4001,0
25274,2676,0
15460,1298,0
16762,4001,0
22953,2392,0
5951,1614,0
10155,3986,0
25414,829,0
10931,4001,0
27445,318,0
22998,264,0
6135,3078,0
15945,1051,0
8516,1929,0
10184,1298,0
15586,3341,0
19508,1944,0
18298,3618,0
21719,4042,0
11634,3357,0
19327,1874,0
12924,1265,0
27544,1855,0
19810,499,0
18783,2854,0
17589,1940,0
21301,1298,0
5485,3717,0
5973,117,0
14649,516,0
16073,1298,0
11741,2713,0
7352,1929,0
15981,1298,0
17815,1929,0
9755,1877,0
20767,1298,0
20465,1298,0
19889,3158,0
25639,251,0
16892,1298,0
23546,1258,0
7064,2703,0
21832,912,0
19077,1748,0
6597,3899,0
28860,1929,0
20913,3920,0
19678,890,0
5883,4040,0
25047,1298,0
9493,1929,0
4142,1522,0
14352,2593,0
12747,4067,0
24755,2980,0
27405,3341,0
19736,2774,0
18722,2392,0
9135,836,0
22226,3769,0
5075,1298,0
25889,1929,0
10796,3651,0
9209,1547,0
14776,1929,0
9583,4001,0
15694,1298,0
20162,1298,0
17878,2132,0
14470,2392,0
5233,449,0
26716,2308,0
14047,1680,0
10562,972,0
6481,328,0
19744,3547,0
19984,826,0
10850,157,0
6743,4001,0
11382,3651,0
14887,509,0
15972,1020,0
16304,3578,0
20058,1298,0
21767,2216,0
15011,2057,0
25478,1298,0
6944,1298,0
26015,2167,0
9369,1756,0
24517,1298,0
19706,2120,0
8935,1929,0
17503,3986,0
4495,1929,0
21360,2648,0
4838,1929,0
13270,2439,0
25806,1929,0
24628,912,0
10071,1298,0
24367,2337,0
25556,3341,0
16047,929,0
6402,1668,0
23411,1298,0
24447,1298,0
24634,4001,0
26324,1465,0
5775,2108,0
7486,2593,0
24792,1822,0
4472,251,0
19277,3206,0
27058,336,0
25240,2197,0
15921,912,0
22483,1493,0
26393,1929,0
7524,1929,0
6413,1392,0
10238,2772,0
26055,1614,0
7784,1280,0
22949,2773,0
15485,1298,0
24075,1298,0
10039,1298,0
14464,4001,0
9620,810,0
23203,2165,0
23169,1614,0
5373,3652,0
9276,2407,0
23958,3044,0
12690,2387,0
23893,1929,0
25229,1298,0
6010,2392,0
6944,2821,0
24991,389,0
24636,3341,0
19761,496,0
9155,591,0
17878,890,0
20187,2500,0
18101,1929,0
16141,1929,0
20928,1614,0
27028,2028,0
18595,3025,0
26479,1298,0
12763,1614,0
8319,3259,0
22435,2216,0
13196,1298,0
13766,1298,0
13524,3899,0
7071,3899,0
11256,1929,0
24700,2735,0
19073,1866,0
20898,1935,0
27472,526,0
7406,1929,0
4257,722,0
28262,844,0
12527,3406,0
17287,3986,0
6110,1298,0
8776,1929,0
20454,1298,0
28557,3546,0
25579,1298,0
19026,2242,0
10809,1929,0
11395,1298,0
15005,2387,0
10752,1189,0
18695,1781,0
11173,912,0
23823,1082,0
7953,1298,0
26271,2029,0
28456,4002,0
9269,1929,0
15922,852,0
22942,3575,0
6692,1573,0
25153,1298,0
16060,890,0
12857,2975,0
21897,965,0
22393,121,0
23042,3305,0
27057,3466,0
14396,2478,0
14661,1929,0
20375,1298,0
25210,890,0
20560,3215,0
25561,2804,0
5028,2980,0
9256,1453,0
12292,2392,0
4382,2639,0
8302,912,0
5787,1298,0
13630,4001,0
20952,1380,0
24751,1929,0
5241,1298,0
28862,1843,0
5719,3275,0
19817,3853,0
28280,4001,0
7164,1298,0
7960,2167,0
23957,1614,0
20736,1466,0
8952,832,0
8239,2762,0
5387,1018,0
28234,1929,0
16558,3319,0
27553,122,0
26739,1298,0
5950,1701,0
11621,389,0
23801,1298,0
25221,3986,0
4158,1929,0
16650,1929,0
6101,4001,0
14690,1020,0
27002,2269,0
18451,1929,0
4659,3028,0
9047,1929,0
28729,2216,0
8193,4001,0
5760,1929,0
25583,102,0
27278,3586,0
18063,57,0
4463,3432,0
15740,1929,0
13293,2209,0
14618,4001,0
26227,1123,0
24547,1929,0
21257,1680,0
13741,1929,0
28691,2206,0
28630,1298,0
17011,3899,0
13721,3899,0
12698,912,0
6733,102,0
24318,2648,0
17777,2841,0
12746,156,0
22882,2990,0
4143,2028,0
13233,2392,0
22287,3986,0
18911,3787,0
24661,3375,0
16722,1935,0
25302,1929,0
22007,1298,0
21612,3070,0
4751,1298,0
11750,3651,0
7710,2226,0
23769,1929,0
9293,1360,0
9132,789,0
7898,3066,0
14189,251,0
17548,1929,0
9783,14,0
13332,2392,0
21533,2865,0
11247,2392,0
13001,1123,0
6643,2392,0
14011,3402,0
7536,2120,0
6859,1614,0
5547,1929,0
25587,682,0
21799,1298,0
8089,1670,0
5432,3554,0
5811,14,0
24273,1298,0
14789,1935,0
24536,1751,0
19452,1764,0
14012,4001,0
16469,1429,0
14240,548,0
14486,3526,0
24356,264,0
15084,1971,0
20473,634,0
20948,642,0
11310,1929,0
25260,1074,0
4681,1317,0
28549,1550,0
17075,1929,0
13652,1929,0
26257,3457,0
23728,1123,0
16372,1298,0
22430,2089,0
18477,890,0
13299,1298,0
22589,3746,0
10192,4001,0
15347,1929,0
9319,1929,0
27833,3346,0
5548,1929,0
27247,614,0
19009,2310,0
13875,2216,0
10738,1250,0
26015,729,0
14944,1030,0
14457,1298,0
11088,1929,0
17964,1106,0
22505,1929,0
20882,1081,0
26442,1929,0
10870,798,0
17026,1298,0
25604,2325,0
11646,2683,0
19222,1929,0
28488,1563,0
15316,3152,0
28916,2456,0
10194,1298,0
20310,1935,0
24335,1066,0
4542,1298,0
21965,1472,0
6471,1319,0
28058,646,0
10075,640,0
14735,2567,0
24529,3176,0
22107,1020,0
22618,3078,0
11761,1929,0
23483,1929,0
7460,3583,0
12124,1298,0
20314,1929,0
18094,295,0
24829,3660,0
4909,2228,0
12360,4006,0
9599,1250,0
14330,1929,0
5172,1008,0
8143,3131,0
27536,3558,0
24388,3983,0
26957,1929,0
23895,1438,0
6539,1929,0
13821,1929,0
11699,3899,0
25517,1929,0
10762,3159,0
5036,117,0
5870,2912,0
28371,2752,0
28848,1914,0
21793,2094,0
25637,1011,0
17128,1298,0
24640,912,0
26497,1298,0
6463,3014,0
15776,2570,0
13238,1929,0
15491,527,0
26851,1081,0
4381,890,0
24633,2821,0
11811,2567,0
10514,912,0
13166,2478,0
17995,3341,0
19065,1929,0
10172,912,0
10059,1298,0
4403,1929,0
4746,3185,0
19511,3305,0
9594,1298,0
21556,2827,0
23670,3398,0
13325,1298,0
17454,1923,0
9554,613,0
19009,1926,0
19339,1407,0
12603,2736,0
17514,2713,0
14815,106,0
20497,156,0
12523,1548,0
20888,157,0
15844,4079,0
18475,1929,0
5410,1916,0
13058,264,0
26511,1929,0
26902,3445,0
23906,2520,0
20892,36,0
26868,2648,0
15971,1298,0
20959,44,0
6514,3651,0
10481,1929,0
14642,3485,0
28972,1298,0
10353,1298,0
14453,3928,0
9008,3986,0
27031,2783,0
23800,1298,0
10394,2392,0
16937,3444,0
27181,1929,0
7429,3986,0
20763,867,0
5123,1986,0
20839,1298,0
26410,1298,0
13087,1929,0
18490,912,0
5067,2897,0
15174,1680,0
16400,1298,0
28172,3159,0
6651,3063,0
13483,3467,0
27420,3251,0
26326,702,0
21568,2478,0
8109,1929,0
14005,1929,0
5540,3616,0
9647,3325,0
7390,1929,0
4323,2593,0
12314,2511,0
14713,1929,0
6785,2408,0
8512,1298,0
21474,712,0
6181,973,0
10576,1298,0
26219,3773,0
12844,2773,0
6064,3803,0
7294,890,0
16611,3507,0
16205,890,0
16887,1614,0
18379,3230,0
18296,1298,0
16193,548,0
28608,1789,0
8719,1455,0
17851,912,0
6077,1929,0
10100,1298,0
20122,251,0
13855,389,0
11033,182,0
16587,348,0
28122,617,0
23110,2159,0
